session,dialog_id,utterance_id,text,emotion
Session1,Ses01M_impro04,Ses01M_impro04_M018,"Okay. Okay no, no, no, no okay no, I need to hear this more. Come on, bring it.",anger
Session1,Ses01M_impro04,Ses01M_impro04_M020,I'm not always right I'm just--,frustration
Session1,Ses01M_impro04,Ses01M_impro04_M022,[BREATHING],frustration
Session1,Ses01M_impro04,Ses01M_impro04_M023,I'm like a sponge I'm like soaked up with all this information for like three years I'm just dying for a job to like put it in to.,anger
Session1,Ses01M_impro04,Ses01M_impro04_M024,"You know, and like I don't think it's that much to ask. I know.",frustration
Session1,Ses01M_impro04,Ses01M_impro04_M025,That's it.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F000,Can I help you?,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F001,I need a little more information.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F002,What- What flight did you come in on?,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F003,Georgia?,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F004,"There's no need for you to raise your voice, sir.",neutral
Session1,Ses01M_impro05,Ses01M_impro05_F005,I've been college educated.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F006,I speak your language.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F007,I'm just saying you don't need to talk to me like I-,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F008,I'm not a child.,frustration
Session1,Ses01M_impro05,Ses01M_impro05_F011,"Details, Details.  Well, anyhow can I--",neutral
Session1,Ses01M_impro05,Ses01M_impro05_F012,so you flew in from Atlanta...,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F013,Four...Four hours ago.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F014,Do you have any i-?,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F015,I wouldn't let you?   I was not in Atlanta. I was not in Atlanta.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F016,I had nothing to do with the boarding attendance.  I'm sorry that your seat was wherever it was.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F017,"I have some unfortunate news, uh, that your bag isn't going to be--",neutral
Session1,Ses01M_impro05,Ses01M_impro05_F018,--arriving any time soon.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F019,I'm really sorry to tell you this but...,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F020,It's not.  I can offer you fifty dollars and a reimbursement gift cards for our airline...,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F021,...and your future...,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F022,No.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F023,Yes.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F024,We've actually...,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F025,They do as matter of fact.  We don't like to publicize it because,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F026,people wouldn't Fly our airline.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F027,What was that?,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F028,That's unfortunate.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F029,That's too bad.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F030,I wish I could give it to you.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F031,I wish I-,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F032,That's not - no.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F033,No.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F034,We have plenty of aggressive searching going on it's not there.  Someone's taken it.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_F035,You know I don't need to take this sort of abuse.,frustration
Session1,Ses01M_impro05,Ses01M_impro05_M000,"Yes, please help me.  Where is my bag?",frustration
Session1,Ses01M_impro05,Ses01M_impro05_M001,"Where is my bag?  Come on, I've been here for four hours.",frustration
Session1,Ses01M_impro05,Ses01M_impro05_M002,"Okay, I'm coming in from Atlanta.",frustration
Session1,Ses01M_impro05,Ses01M_impro05_M004,Are you insinuating that I don't have a college education and that- for some reason that makes you a better person than I am?,anger
Session1,Ses01M_impro05,Ses01M_impro05_M005,"Listen, shut your smug mouth, okay?  I don't need that.",anger
Session1,Ses01M_impro05,Ses01M_impro05_M006,I've been sitting here for four hours.,anger
Session1,Ses01M_impro05,Ses01M_impro05_M007,You people have just been tossing me around like a used hanky.,anger
Session1,Ses01M_impro05,Ses01M_impro05_M008,You work here.,anger
Session1,Ses01M_impro05,Ses01M_impro05_M009,My bag from Atlanta.,frustration
Session1,Ses01M_impro05,Ses01M_impro05_M010,It's a little black bag with wheels.,frustration
Session1,Ses01M_impro05,Ses01M_impro05_M015,Okay.,neutral
Session1,Ses01M_impro05,Ses01M_impro05_M018,Where is it?  Where did it go?,frustration
Session1,Ses01M_impro05,Ses01M_impro05_M020,Probably people that work for your company huh?,anger
Session1,Ses01M_impro05,Ses01M_impro05_M021,Do you know what was in that little bag that I could have just easily put in overhead compartment but no I had to check?,anger
Session1,Ses01M_impro05,Ses01M_impro05_M022,My computer which has all of my data which I'm collecting right now.,anger
Session1,Ses01M_impro05,Ses01M_impro05_M023,Yeah it's really unfortunate you know why because I'm going to get fired if I don't get that.  So I need to have that back.,anger
Session1,Ses01M_impro05,Ses01M_impro05_M024,"Fifty dollars is not going to cover me for my job, okay?",anger
Session1,Ses01M_impro05,Ses01M_impro05_M025,Well you need to find it. Can I just go back there and look through the bags?  Can I just go back there and just go through maybe I'll find it.,anger
Session1,Ses01M_impro05,Ses01M_impro05_M026,It'll be a lot more than what you're doing sitting here and just give me lip service.  I'd like to go back at least do some aggressive searching for my stuff.,anger
Session1,Ses01M_impro05,Ses01M_impro05_M027,"Sure, yeah right you have plenty of aggressive searching going on, aggressive searching, drinking coffee and smoking cigarettes.",anger
Session1,Ses01M_impro05,Ses01M_impro05_M028,I know what you guys do when you're not working you're union people; you just sit around on your ass.,anger
Session1,Ses01M_impro05,Ses01M_impro05_M030,[BREATHING],frustration
Session1,Ses01M_impro05,Ses01M_impro05_M031,Thank you very much.,anger
Session1,Ses01F_script01_3,Ses01F_script01_3_F000,You're the only one who still loves his parents.,neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F001,It's not so bad; it's a good thing.,neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F002,"[BREATHING] You know, it's lovely here.  The air is sweet.",neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F003,"I'm not sorry, no. But I'm...I can't stay.",neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F004,"For one thing, your mother much as told me to go.",neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F005,"And then, you.  You've been kind of...",neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F006,Sort of embarrassed ever since I got here.,neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F007,I knew they would.,neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F008,"Well sure, from your mother's point of view.  Why else would I come?",neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F009,"I, umm. I guess, I guess that's kind of why I came.",neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F010,[BREATHING],happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_F011,[LAUGHTER],happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_F012,[LAUGHTER],happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_F013,No. No,happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_F014,"Chris, I've been ready a long, long, time.",neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F015,I almost got married two years ago.,neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F016,You started to write me.,neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F017,Every day since.,happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_F019,beating around the bush.,happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_F020,"I will never forgive you.  All I'd done was sit around wondering if I was crazy waiting so long, wondering if you were thinking about me.",happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_F021,Not like that you're not.,happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_F022,"Like Larry's brother.  Do it like you, Chris.",neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F028,"Yeah, sure.",neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F029,How many?,neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F030,"Aw, geez.",sadness
Session1,Ses01F_script01_3,Ses01F_script01_3_F031,Mmhmm.,neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_F035,What would I do with a fortune?,happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_M000,"I know.  It kind of went out of style, didn't it?",neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_M001,You're not sorry you came.,neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_M003,Well.,neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_M004,What?,neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_M005,Well I was kind of planning of sneaking up on you over the course of a week or so.  They just take it for granted that we're all set.,neutral
Session1,Ses01F_script01_3,Ses01F_script01_3_M008,"I love you. Annie, I love you.",happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_M009,"I don't really have any imagination, that's all I know how to say.",happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_M010,"Am I embarrassing you? Are you - See, I didn't want to do it here with this yard, on this porch.  I wanted it to be somewhere new, some place fresh for both of us.",happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_M015,Why didn't you let me know?,happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_M016,Give me a...,happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_M017,Give me a kiss.,happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_M019,"Oh Annie, we are going to live now.  I am going to make you so happy.",happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_M020,I kissed you.,happiness
Session1,Ses01F_script01_3,Ses01F_script01_3_M021,"Hey, let's drive some place.  Huh?  Let's get out of here.",sadness
Session1,Ses01F_script01_3,Ses01F_script01_3_M022,No it's nothing like that. It's-,sadness
Session1,Ses01F_script01_3,Ses01F_script01_3_M023,Yeah.  I suppose I have been. But it's going from me.,sadness
Session1,Ses01F_script01_3,Ses01F_script01_3_M024,I don't even know how to start.,sadness
Session1,Ses01F_script01_3,Ses01F_script01_3_M025,"It's just all mixed up with so many other things, you know?  You know overseas I was in command of a company?",sadness
Session1,Ses01F_script01_3,Ses01F_script01_3_M026,Well I lost them.,sadness
Session1,Ses01F_script01_3,Ses01F_script01_3_M027,Pretty much all.,sadness
Session1,Ses01F_script01_3,Ses01F_script01_3_M028,You can't just toss off a thing like that because they weren't just men. You know?,sadness
Session1,Ses01F_script01_3,Ses01F_script01_3_M029,"Like for instance, there was this one time it had been raining for several days and this kid he just came up to me and he gave me his last pair of dry socks.  He just put them in my pocket.  That's a little thing, you know, but that's what kind of guys I had.",sadness
Session1,Ses01F_script01_3,Ses01F_script01_3_M030,"They didn't die, they killed themselves for each other.  I mean that, exactly.  Just a little more selfish and they would all be here today.",sadness
Session1,Ses01F_script01_3,Ses01F_script01_3_M032,"To bring that on to the earth again, you know, is like some kind of monument and I thought I would just make a difference to them.",sadness
Session1,Ses01F_script01_3,Ses01F_script01_3_M033,"But then I came home and it was incredible, you know?  The whole thing was just kind of this random bus accident.  You know, I went back to the rat race again, I went to work.",sadness
Session1,Ses01F_script01_3,Ses01F_script01_3_M036,And I didn't want any of it. I guess that included you.,sadness
Session1,Ses01F_script01_3,Ses01F_script01_3_M037,I just want you to know Annie.,neutral
Session1,Ses01F_script03_1,Ses01F_script03_1_F005,[LAUGHTER] That sent shivers up my spine.,happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_F006,We'll behave exquisitely.,happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_F007,I think I shall do a curtsy.,happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_F010,Yes.  Meaning just that.,happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_F011,Don't laugh at me.  I'm being serious.,happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_F012,Who's they?,happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_F020,[LAUGHTER],happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_F021,"Oh Elliott, worms don't pop.",happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_F022,"Aw.  Thank you, darling.  The same applies to you too, except that if you so much as look at another woman I'll kill you.",happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_F024,"Oh Charles, that was his name.  He did wiggle so beautifully.",happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_F029,"The manager came in, he found us rolling about the floor, biting and scratching like panthers. [LAUGHTER]  How utterly, utterly ridiculous.",happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_F030,[LAUGHTER] And very much sillier.,happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_M005,I don't care then.,happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_M007,No.  Wrong number. [LAUGHTER],happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_M008,What shall we do if they suddenly walk in on us.[LAUGHTER],happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_M009,With perfect poise.,happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_M010,"It's strange; things that ought to matter dreadfully, they just don't matter at all when one's happy.  Do they?",happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_M013,"Well what does it all mean?  That's what I ask myself in my quest for ultimate truth.  Dear God, what does it all mean?",happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_M018,Who knows?,happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_M021,Yes.  Yes with all of his might.,happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_M024,"Let's be superficial, and just pity those poor philosophers, huh?  Let's blow trumpets and squeakers and enjoy the party for as long as we can, you know, like small, idiotic school children.",happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_M025,Oh Come and kiss me darling before your body rots and worms pop out of your eye sockets.,happiness
Session1,Ses01F_script03_1,Ses01F_script03_1_M026,"Oh See, I don't care what you do, see.  You can paint yourself green and run naked through the Place Vendome and run off with all of the men of the world.  I shan't say a word, just as long as you love me best.",happiness
